student_id,student_name,student_phone_number,parent_id,parent_name,parent_phone_number,age,year,gpa,hostel_block,past_violations_30d,past_violations_365d,request_time_hour,requested_duration_hours,destination_risk,emergency_flag,group_request,weekend_request,previous_no_show,requests_last_7days,risk_score_continuous,label_violation
6313,Student_23598,9101089031,811238,Parent_46343,3705059128,24,3,7.228179696720347,B,0,2,12,4.29,LOW,0,0,1,0,0,16.76912523587214,0
6737,Student_29601,7502990431,609668,Parent_19417,3992282719,20,3,9.007633558913684,A,1,1,21,6.12,LOW,1,0,1,0,0,12.3331320924846,0
1224,Student_72993,2307785466,328584,Parent_35416,9872080073,19,1,6.784978131969758,D,1,0,23,2.17,MED,0,0,1,0,0,17.42913486689357,0
2048,Student_35933,6299185762,662634,Parent_60772,5072709333,21,3,7.126337921735829,D,0,0,17,0.21,LOW,0,0,1,0,0,17.31338598560518,0
5586,Student_35006,9762841391,987081,Parent_26459,7632282753,18,3,9.929144322012151,D,1,1,11,2.11,LOW,0,0,0,0,0,18.55825050306824,0
3851,Student_78379,6744322396,456427,Parent_25972,6496467094,24,2,4.593011780678358,C,0,2,20,6.55,MED,0,0,1,0,0,20.0022936683112,0
3965,Student_79855,4553469365,120323,Parent_26428,6125765772,19,2,6.235855864972338,A,0,1,14,6.25,LOW,0,0,1,0,0,15.09494577350298,0
1277,Student_36553,5263106345,925992,Parent_63865,8704390109,23,4,7.543529810758111,C,0,1,19,2.37,LOW,0,0,1,0,0,27.55751688763335,0
1926,Student_13178,4347998723,807910,Parent_54910,6384102795,23,1,6.547683619261203,B,0,2,10,15.48,LOW,0,0,0,0,0,8.927690788261291,0
3077,Student_89443,5910845723,214456,Parent_72559,2993151241,20,2,8.118630120109742,A,0,0,21,0.56,LOW,0,0,1,0,0,12.47455907450462,0
6593,Student_15543,2998606923,151033,Parent_55256,5645431135,17,2,7.437890670079815,B,0,1,1,4.36,HIGH,0,1,0,0,0,35.74469731526182,1
4977,Student_29053,8901968228,451889,Parent_69095,8731827361,24,2,6.432365149399022,D,1,3,12,4.55,HIGH,0,0,0,0,0,23.45626635914807,0
6874,Student_81117,9659699678,178533,Parent_68255,3856393708,23,2,7.416606378871117,A,0,1,13,0.5,LOW,0,0,0,0,0,0.0,0
1935,Student_98314,3209594568,673212,Parent_26709,7902593452,21,4,6.959746996664233,A,0,0,10,7.08,HIGH,0,0,1,0,0,23.25385685591942,0
4966,Student_36681,2313160302,911136,Parent_17493,3716121218,20,3,6.710858371607397,D,0,3,12,6.06,LOW,0,0,0,0,0,13.91019376060384,0
5039,Student_12035,5759015151,254226,Parent_35625,3325185435,17,4,8.51835538422827,C,0,1,9,6.86,LOW,0,0,0,0,0,13.06285993621352,0
6696,Student_58994,9133101486,428055,Parent_30746,7684964717,20,3,7.546900565690211,A,0,0,21,1.44,HIGH,0,1,1,0,0,40.99822053512603,1
8382,Student_37052,8798670232,207573,Parent_56546,3172959907,22,2,7.498853210924536,C,0,1,14,2.41,HIGH,0,0,0,0,0,17.94139084224514,0
7360,Student_66809,5099829457,656016,Parent_27576,7345454217,17,3,6.503182697503036,C,0,0,20,4.5,LOW,0,0,1,0,0,20.67206602648331,0
8345,Student_79922,2702149777,886939,Parent_76972,3249117222,24,2,8.005589241835875,D,0,1,11,7.06,MED,0,1,1,0,1,34.59190752413566,1
5677,Student_17211,7311534610,830212,Parent_87713,1045069853,17,2,8.879162588197499,B,0,1,11,6.74,LOW,0,0,0,0,0,10.03058258321258,0
3306,Student_68502,4889259705,935488,Parent_73851,7189694474,20,3,5.723988245951598,A,0,0,5,2.51,LOW,0,0,0,0,0,18.29132771700592,0
9456,Student_82095,3595703510,720740,Parent_97593,3247991775,19,2,5.323418914375884,C,0,0,18,5.42,LOW,0,0,1,0,2,25.00027697678608,0
9531,Student_47038,1110850498,575692,Parent_39831,5271697090,24,1,8.04696109546329,A,1,3,9,11.67,MED,0,0,1,0,0,21.90665978004863,0
4917,Student_78472,8234074606,213604,Parent_36026,1612275729,22,1,7.237459676717938,C,0,2,14,2.14,LOW,0,0,0,0,1,9.2540185371688,0
6911,Student_42230,7401255852,562092,Parent_50644,1218935443,22,2,8.120747555279424,C,0,1,12,1.32,LOW,0,1,1,0,1,32.25515815570313,0
5658,Student_53894,6071892118,418903,Parent_54306,8775901771,23,4,9.212040284017892,C,0,0,16,12.6,MED,0,0,0,0,0,1.442998599607288,0
7671,Student_98603,5342549319,294795,Parent_52422,2864239897,24,1,8.868098481763813,C,0,2,14,0.7,LOW,0,0,1,0,0,12.61262944808623,0
1681,Student_31638,5481004975,839667,Parent_39320,3436925548,17,3,7.56092909384936,A,0,0,4,9.72,LOW,0,0,0,0,1,4.467072211068026,0
1901,Student_97980,9338568359,866722,Parent_15622,3025719138,17,4,6.610551250760452,C,1,0,10,3.55,LOW,0,0,0,0,0,13.06914414233897,0
8209,Student_47344,6073094479,779659,Parent_57975,7167552344,21,1,5.944029973682093,D,1,3,23,2.05,MED,0,0,1,0,2,32.55850848284064,1
8778,Student_16008,9099938926,578977,Parent_46444,1081369859,18,1,6.526621161972965,D,0,1,20,0.0,HIGH,0,0,1,0,0,35.36518312875034,1
8675,Student_71431,4264198963,132966,Parent_37777,7058835767,20,3,8.712784389130418,A,1,4,16,0.81,HIGH,0,0,0,0,0,25.43276605339059,0
3933,Student_25187,9619203515,609394,Parent_10893,2390413291,23,3,7.160877720729961,B,0,0,16,0.26,LOW,0,0,0,0,1,13.67241677572372,0
2030,Student_91417,6470493219,948389,Parent_75431,9353814742,22,1,7.105672700764825,B,0,1,1,0.26,LOW,0,0,1,0,0,19.10700840671859,0
5922,Student_32706,5237256300,988704,Parent_12716,9941974727,24,2,8.053363568772623,B,0,2,6,1.93,LOW,0,0,1,0,0,17.27106958697073,0
1382,Student_21695,5214400559,597666,Parent_43139,8176946110,24,1,6.719044808134055,B,0,1,5,1.72,MED,0,0,0,0,0,10.0567002514157,0
6607,Student_85452,9209893235,391568,Parent_98844,1241213985,22,3,6.131731061274371,B,0,1,5,0.26,LOW,0,0,0,0,0,6.378950390427089,0
2045,Student_24626,4522961167,381209,Parent_19130,2189147471,18,3,7.584323827242234,B,0,1,4,10.14,LOW,0,0,0,0,0,19.73953720760555,0
3659,Student_50277,8826410145,486486,Parent_55212,8442573562,22,1,7.8216785413765,A,0,1,10,5.45,MED,0,0,0,0,0,12.13376957269581,0
7001,Student_14567,1348597687,768689,Parent_81792,3948554922,23,1,8.638415520655709,C,0,0,1,2.47,HIGH,0,1,0,0,0,28.78014553623279,0
7637,Student_83779,5713154922,414260,Parent_72894,9668425413,24,4,6.436210383897969,D,0,0,21,3.24,LOW,0,0,1,0,1,16.45260787359826,0
7568,Student_94577,5094834206,823055,Parent_37025,2351320869,22,3,7.964369863546574,B,0,0,11,0.08,MED,0,1,1,0,0,24.42655782658321,0
9683,Student_42634,3073830453,294215,Parent_33065,4592400483,18,4,7.335664794114609,C,0,3,18,4.83,LOW,0,0,1,0,0,20.7427483060421,0
9320,Student_59589,5670547141,786290,Parent_67233,7071007276,17,3,8.401551256574765,C,0,1,22,7.07,LOW,0,0,1,0,1,24.1303108967164,0
3460,Student_73656,4941265046,581862,Parent_86290,7981183519,23,2,9.389994897320516,B,0,0,1,4.67,LOW,0,0,0,0,0,13.4494972918344,0
5151,Student_28984,8834010266,182203,Parent_81376,6068742785,23,4,4.91962834403488,A,0,0,0,7.69,MED,0,0,1,0,0,24.18285582583137,0
5704,Student_41376,1025971841,334847,Parent_27272,1694472820,18,4,9.149066287200489,A,0,2,17,5.22,LOW,0,0,0,0,0,13.36401235375531,0
8162,Student_64675,2104075854,853818,Parent_50718,9242935731,18,1,6.406085769787764,A,0,1,9,3.23,LOW,0,0,0,0,2,16.82035643051093,0
4701,Student_56854,8480232237,795139,Parent_66207,6991708477,17,1,8.843490208184063,C,0,1,8,0.99,LOW,0,0,1,0,0,9.41434829056205,0
1067,Student_38412,9405830090,593057,Parent_59549,4856688267,18,4,9.76425812793778,B,0,0,15,0.0,LOW,1,0,0,0,0,8.149888011612152,0
2299,Student_14994,7758402831,472050,Parent_87355,3214813933,22,1,8.508004004293259,B,0,0,15,3.51,LOW,0,0,0,0,0,7.996387249204133,0
2410,Student_22665,4034841622,978260,Parent_46132,3728693006,19,1,7.65529984148244,D,0,3,13,1.23,LOW,0,0,0,0,0,2.254616971374045,0
1882,Student_30224,4038372705,524041,Parent_80740,9153373816,20,2,7.855668948563229,A,0,0,18,2.67,LOW,0,0,1,0,0,20.22416519808277,0
1739,Student_77081,4458197715,764687,Parent_80663,7168629707,21,2,7.928920398180988,B,0,2,6,1.36,MED,0,1,0,0,0,22.26216542692211,0
8557,Student_93600,7378103703,728274,Parent_73753,3224837879,22,1,7.157422927918447,A,0,0,19,7.27,LOW,0,0,1,0,0,10.99696102144058,0
9216,Student_47706,9746533601,990936,Parent_51139,9783858239,23,4,7.274899800241229,D,0,2,23,3.84,MED,0,0,1,1,1,27.51903950713321,0
1942,Student_91731,8004105618,597873,Parent_31341,6024077519,17,4,8.37362850207453,A,0,0,18,1.68,MED,0,0,1,0,0,18.6998967416508,0
5763,Student_98657,4696540132,897653,Parent_21211,5340284030,21,3,7.624156590971303,D,0,2,12,4.18,MED,0,0,0,0,2,15.00040955610431,0
9446,Student_97182,2602022085,258272,Parent_98074,1173232548,23,1,5.87888052294382,A,1,0,15,1.67,HIGH,0,0,0,0,0,23.6682666979595,0
9447,Student_76543,1372401883,241835,Parent_79444,8020366579,22,4,7.320183368619959,B,0,1,13,0.42,LOW,0,0,0,0,1,12.50357624407323,0
1654,Student_98741,9863930116,960380,Parent_79202,6509435698,18,4,7.367434322655103,C,0,3,2,3.13,LOW,0,0,0,0,0,9.794021705956585,0
4407,Student_82267,7332107497,320326,Parent_78447,5802797328,24,3,7.619598678217449,B,0,0,5,6.35,LOW,0,0,0,0,0,8.278018899210174,0
3429,Student_51950,4080616315,532601,Parent_45919,4426545006,21,3,8.193399705871887,B,0,2,17,2.62,LOW,0,0,0,0,1,10.55026070309056,0
7811,Student_57631,2725275028,552558,Parent_25504,8900391460,21,3,6.548730606861698,B,0,2,11,0.31,LOW,0,0,0,0,0,9.292378312194623,0
7537,Student_89369,6806301146,396379,Parent_88975,4289379869,21,1,7.402169187900056,A,1,0,17,0.04,MED,0,0,0,0,0,8.538556295104975,0
1261,Student_64144,7480929750,907827,Parent_20725,9119382040,20,1,7.743657223702715,B,1,3,7,0.67,LOW,0,0,0,0,0,8.354032187040678,0
9118,Student_32486,6733258610,813076,Parent_91494,1026559312,21,2,7.678655481012913,B,0,2,14,3.06,LOW,0,0,0,1,0,25.58331098098395,0
6670,Student_34099,4664969412,632125,Parent_59355,1976078792,20,3,7.189631216418705,B,1,1,2,0.06,MED,0,0,1,0,0,19.24255434388512,0
8378,Student_60251,1963717552,573196,Parent_82320,6415306286,19,3,7.025401031396221,B,0,3,17,8.1,LOW,0,0,1,0,0,17.58246926843668,0
7856,Student_41213,6358537092,269357,Parent_84755,7554523882,22,2,6.925050044613123,A,0,0,23,0.6,MED,0,1,1,0,0,26.24854901139232,0
7523,Student_96923,7204994121,254062,Parent_39661,2037669571,23,2,7.420472732291802,B,0,2,11,4.65,MED,0,0,0,0,0,0.0,0
1508,Student_68031,3663888390,437164,Parent_15495,5834601987,18,3,6.50744438623612,C,0,1,18,0.6,MED,0,0,1,0,0,25.01502666683569,0
1687,Student_51269,4340315943,868460,Parent_78931,8923630925,21,3,6.406513266314033,A,0,1,19,1.02,LOW,0,0,1,0,3,22.91653347419246,0
2036,Student_20024,3844633780,682124,Parent_17435,4930317943,18,1,6.190363125891468,D,0,1,10,5.12,LOW,0,0,0,0,0,2.773733081915044,0
5076,Student_13880,6403531185,639087,Parent_70102,4726752138,22,1,8.426068245827912,B,0,1,16,7.19,LOW,0,0,0,0,0,3.320891496598432,0
8645,Student_54786,6433620046,596297,Parent_25994,6241266262,17,4,7.578777727866333,A,0,2,19,3.93,LOW,0,0,1,0,0,24.75739575070211,0
1564,Student_95178,6955815876,579702,Parent_35563,9458898996,23,4,6.876649319709738,A,1,0,6,24.25,LOW,0,1,1,0,1,32.19060067828791,0
7878,Student_27509,5387934273,491770,Parent_58291,9071637114,17,3,7.852290444166286,C,0,2,1,7.0,MED,0,0,0,0,1,6.910127580421996,0
1501,Student_75584,2525933037,695644,Parent_24292,4004476761,22,3,6.599409647463938,B,0,0,15,3.64,MED,0,0,0,0,1,6.607360901653035,0
9186,Student_96373,9322192600,818730,Parent_14551,3884758726,24,2,8.051885971822154,D,0,2,8,0.38,MED,0,0,1,0,0,22.51045564059333,0
4815,Student_59999,5505440667,598095,Parent_80309,2403332832,17,1,7.43764535803122,A,0,2,6,4.68,LOW,0,0,0,0,0,14.05527383417123,0
1947,Student_47528,6706167420,558818,Parent_43332,5599014201,18,2,8.137719497181916,D,0,0,0,0.13,HIGH,0,0,0,0,0,23.29013892526434,0
9089,Student_69840,8554747938,150711,Parent_49451,7844823306,17,3,8.381584984388564,A,0,1,6,9.46,LOW,0,0,0,0,0,10.77494177878489,0
1175,Student_42334,9190440424,777758,Parent_86230,5061815459,24,4,4.82975400257319,C,0,0,22,0.44,LOW,0,0,1,0,0,30.69956946927813,0
6491,Student_73668,6815663025,543855,Parent_68901,8203193876,20,4,7.92287884675333,C,2,5,19,1.29,LOW,0,0,1,0,0,10.23978266671035,0
9461,Student_99846,4273321808,960665,Parent_93049,4756995372,18,1,7.021013952924385,B,0,3,23,6.27,LOW,0,0,1,0,4,31.40005724212002,0
3149,Student_36028,9201516753,131673,Parent_40974,1908090341,21,4,9.230851545869974,D,1,1,12,13.34,LOW,0,0,0,0,0,8.440566921865633,0
7041,Student_88209,7094254594,292941,Parent_31059,4044978354,21,3,7.161315675901402,A,0,2,12,7.4,LOW,0,0,1,0,0,18.96103946669942,0
2790,Student_50502,4504937085,295991,Parent_64469,9121876272,18,4,9.229885398683445,C,1,1,11,8.27,LOW,0,0,0,0,0,5.231017366981104,0
8282,Student_91171,9626952918,883258,Parent_71991,5327021225,21,3,6.870727209226086,A,0,0,22,1.93,LOW,0,0,1,0,0,22.24143699690997,0
4022,Student_40988,3095515370,765329,Parent_22404,9210808601,24,1,7.492876387791663,A,0,0,5,6.45,LOW,0,0,0,0,0,12.44738268957675,0
4257,Student_81749,6735528597,377749,Parent_60713,9154715698,23,4,6.700370175832961,A,0,0,22,1.0,LOW,0,1,1,0,0,26.95194802278177,0
3178,Student_74510,9523688567,894042,Parent_25791,9443204198,17,4,7.321347880967805,A,0,2,1,0.1,LOW,0,0,0,0,1,2.462368774438286,0
3024,Student_23503,8216621733,101906,Parent_50167,9505157148,19,2,8.010157468915184,A,0,3,0,2.05,HIGH,0,0,0,0,1,27.50553821547361,0
2779,Student_23186,9453392598,250685,Parent_93028,2619235777,24,3,9.37310442462478,A,1,1,7,3.35,HIGH,0,0,1,0,0,35.39187579678567,1
8422,Student_46901,3161315201,797976,Parent_62127,7379274693,17,1,7.651179643112906,A,1,0,18,4.12,MED,0,0,1,0,0,28.48561485877229,0
3868,Student_20707,9016346272,728935,Parent_45031,8169442003,20,4,7.33487707777816,A,0,3,11,0.55,MED,0,0,0,0,0,7.550335857510102,0
8492,Student_91103,4277704521,713655,Parent_23265,2654018193,23,4,6.505571478200208,D,0,0,22,7.67,LOW,0,0,1,0,0,21.59409714139313,0
3233,Student_69789,2693035283,819005,Parent_83396,4459451345,23,2,7.779083858345185,B,0,5,3,15.33,MED,0,0,1,0,0,20.78536467269663,0
2030,Student_99826,6542062095,953415,Parent_53005,3887772180,18,3,6.104551495244928,A,0,0,1,0.32,LOW,0,0,0,0,2,9.12761747639659,0
9428,Student_25385,1851246989,660309,Parent_13782,8820788478,18,3,8.127606297561831,B,0,1,15,0.53,LOW,0,0,1,0,1,17.65119102143078,0
7370,Student_96335,8181440873,193650,Parent_62066,4378949615,23,4,6.92415812830106,C,0,1,17,0.87,LOW,0,0,0,0,1,13.71379910574034,0
3971,Student_19719,5760543354,718119,Parent_85164,6017029046,22,2,7.424028920541686,A,1,1,13,2.82,LOW,0,0,0,0,0,12.19831746421592,0
9563,Student_66799,8429964950,420580,Parent_42376,3789765780,18,2,7.646935298386688,D,0,0,5,2.99,LOW,0,0,0,0,0,8.822607287153598,0
3269,Student_96669,1067413407,930445,Parent_24706,8656834337,24,3,7.553540630615501,B,0,1,17,1.52,MED,0,1,0,0,1,24.36602868772744,0
5381,Student_29558,5945270200,336836,Parent_29462,6923977062,20,3,6.603869532027487,D,0,1,5,9.69,LOW,0,0,0,0,0,13.78490368159004,0
1834,Student_42214,1925620678,626701,Parent_19505,8426904466,18,1,8.087391699806012,D,0,0,13,0.36,LOW,0,0,1,0,0,26.15183645777355,0
9475,Student_42980,6220373408,145807,Parent_32301,5967614210,21,1,8.41504998266939,D,1,1,1,10.55,LOW,0,0,0,0,0,12.83702333477394,0
8173,Student_31630,9858130688,778387,Parent_67853,1440218384,22,4,7.448477071475354,D,0,4,22,4.84,LOW,0,0,1,0,0,22.10748356190136,0
2325,Student_46901,2615725786,468987,Parent_11831,7553890655,23,4,9.26299031537577,A,0,3,9,4.62,MED,0,0,0,0,0,9.51718243203708,0
9424,Student_45010,5521354136,878928,Parent_40936,6442834595,23,1,8.308036189402072,D,0,3,19,4.21,MED,0,0,1,0,1,14.66405643428871,0
6212,Student_42959,7213888573,776079,Parent_35032,4949801825,21,1,7.025818942921851,D,1,1,14,0.72,LOW,0,0,0,0,1,15.3253613630337,0
2356,Student_36708,4554559006,167300,Parent_81545,1745913996,20,3,9.685094895036112,C,1,2,19,5.55,LOW,1,0,1,0,0,11.81834736895464,0
8574,Student_77067,7186360188,645648,Parent_64847,3504256625,20,4,6.28341919586429,A,0,1,11,0.84,LOW,0,1,0,0,1,14.91642728214634,0
9427,Student_38074,6421426917,435863,Parent_30661,1673891645,21,2,8.803064980332442,B,0,4,19,3.22,LOW,0,0,1,0,0,15.92533046532914,0
3835,Student_78274,7851661862,977860,Parent_49601,9455994698,22,4,5.790262925901069,D,2,1,6,0.26,MED,0,0,0,0,2,15.03197080909629,0
5607,Student_13985,3311212139,802682,Parent_71245,7223765770,22,2,7.532499862887862,D,0,3,18,14.09,LOW,0,0,1,0,0,23.55278266062851,0
1877,Student_94790,2669345328,963907,Parent_37412,4828164211,24,3,6.849684320137907,A,2,1,12,7.71,LOW,0,0,0,0,0,20.02130766655319,0
8869,Student_66862,6194409318,307374,Parent_29768,9417207292,24,3,8.533881054924208,B,0,0,5,0.04,LOW,0,0,0,0,0,8.686407995565535,0
2721,Student_27733,3400685880,284484,Parent_68971,7420228550,17,1,8.56235670072292,B,0,1,12,2.64,LOW,0,0,0,0,0,16.76592483663556,0
3979,Student_33524,6326410548,713008,Parent_43365,1789470360,18,3,6.49016992390109,B,0,1,22,3.19,LOW,0,0,1,1,1,35.23235866922719,1
5508,Student_44523,8471367246,166133,Parent_56715,8168962513,22,2,8.761463984866182,A,0,2,14,3.83,LOW,0,1,1,0,1,21.92511167881729,0
4412,Student_91976,3247497336,579969,Parent_88025,5849297770,20,2,7.671598773067955,C,1,0,5,4.47,LOW,0,0,0,0,0,15.07880909435097,0
9444,Student_64213,8642821346,338697,Parent_95184,8487392753,23,3,6.443969200033332,A,2,1,8,2.09,LOW,0,0,0,0,0,16.00928563840151,0
9795,Student_80793,8240081198,735960,Parent_19777,5676245574,23,2,5.466059383111504,B,0,1,5,0.27,MED,0,0,0,0,1,6.271041496712464,0
1789,Student_95395,8699555968,920509,Parent_76400,9861605911,20,3,9.439611908607445,A,0,1,13,8.34,MED,0,0,0,0,0,16.4360870923685,0
2308,Student_65283,8688555706,351881,Parent_41629,8744737117,24,4,9.304834365643998,A,0,1,23,5.47,LOW,0,0,1,0,1,17.37916239076579,0
7499,Student_71607,1423255491,752168,Parent_44815,6232443537,20,2,7.242699999382211,C,0,0,15,1.38,MED,0,0,0,0,0,17.16721494142284,0
9572,Student_38225,7331220206,787635,Parent_82379,5342269290,17,2,6.515544503535903,D,0,0,23,11.15,LOW,0,0,1,0,0,18.08202511848654,0
1832,Student_25401,2863534984,530779,Parent_44414,4113555780,17,2,5.684458370474664,C,0,1,5,3.4,HIGH,0,0,1,0,0,33.68812516430188,1
5264,Student_60617,7528845987,580675,Parent_70148,6528659491,24,1,7.83653838187098,B,0,1,4,2.42,HIGH,0,0,0,0,0,25.85624961987464,0
7035,Student_91238,5042486305,794651,Parent_22397,7057161446,21,2,6.670890819365955,A,0,0,22,1.5,LOW,0,0,1,0,0,12.1903257809153,0
7460,Student_46159,8835171335,993844,Parent_16458,8619250884,22,2,7.65665355660374,D,0,0,3,3.07,HIGH,0,0,0,0,1,19.33010100096169,0
4201,Student_92269,7518040095,781065,Parent_70303,2245217351,24,2,7.524798634628607,D,1,1,10,0.69,HIGH,0,0,1,0,1,27.55871607735553,0
7902,Student_17612,2723366725,968173,Parent_37331,7150043246,24,3,7.602858577932334,A,0,3,6,0.3,HIGH,0,0,0,0,0,22.21523606891645,0
9001,Student_19921,4147516702,650996,Parent_28847,6706312161,24,3,6.165839240995009,D,0,1,0,0.92,LOW,0,1,0,0,0,19.19950446090052,0
3511,Student_34226,8126885706,672668,Parent_17848,8880833043,23,2,8.463906934075862,B,0,2,18,7.83,LOW,0,0,1,0,0,18.67919406985396,0
6773,Student_88322,3074753725,167421,Parent_91867,1250042335,19,4,6.802383549390943,C,0,2,11,8.04,LOW,0,1,0,0,0,15.33863426592722,0
1076,Student_84495,6671775845,206601,Parent_71260,5847963410,24,3,6.882512843841605,D,0,1,8,8.07,LOW,0,0,0,0,0,11.67273398372945,0
4374,Student_55679,3034840799,796362,Parent_80658,4519288587,20,4,6.40336249197836,A,0,2,11,4.11,LOW,0,0,0,0,0,21.39787003931436,0
5083,Student_43513,7773438527,684933,Parent_92861,6551309739,19,1,8.203142542220004,B,0,2,13,1.58,LOW,0,0,0,0,2,13.65433593168347,0
6221,Student_54813,9210160194,927401,Parent_46912,1166642394,17,3,5.895751044080147,C,0,1,4,0.43,LOW,0,0,1,0,1,14.23612099853213,0
7152,Student_75548,8473319523,714080,Parent_54433,4008430732,24,3,6.922385782135096,B,0,0,18,4.39,LOW,0,0,1,0,1,19.97109419463453,0
6611,Student_22516,4367133451,236984,Parent_31514,9301189425,22,3,8.951254656954612,A,0,0,7,7.07,LOW,0,0,0,0,0,6.692737492385769,0
1256,Student_74857,7271155544,937007,Parent_39902,6513644974,20,4,7.053052272417334,C,0,1,9,0.81,LOW,0,0,1,0,0,21.59518688976337,0
3431,Student_96590,3452826457,161264,Parent_41958,3079556603,18,4,7.584639778543214,C,0,1,8,10.27,LOW,0,0,0,0,0,9.290028946997085,0
5838,Student_48640,5334333031,137067,Parent_68420,9413944747,23,2,6.908452792327855,C,0,0,15,13.95,MED,0,0,0,0,1,7.146751003720562,0
2774,Student_24728,3456281179,853772,Parent_71756,9072230807,19,2,7.608623500777167,B,0,2,7,4.45,LOW,0,0,0,0,0,10.61021307276977,0
8436,Student_96713,3025777940,163295,Parent_22638,7466744829,21,1,8.833387300220425,A,0,0,1,1.26,MED,0,0,0,0,1,13.3934733199026,0
1603,Student_21254,4692588727,955738,Parent_15829,6422035803,18,4,8.594117459084337,B,0,3,9,1.57,HIGH,0,0,0,0,0,17.94263784746315,0
4160,Student_65728,7893728537,426754,Parent_78122,4253116049,22,1,7.951088212505566,C,0,0,14,10.78,HIGH,0,0,0,0,1,18.85621375308323,0
1886,Student_65006,9347497190,177271,Parent_40177,4745903638,24,1,6.318713193327174,D,0,0,16,11.1,HIGH,0,0,1,0,3,30.64852529627792,0
4081,Student_29642,8532000472,506529,Parent_11559,9184412991,24,3,9.115994062563228,A,0,2,23,1.56,LOW,0,1,1,0,0,30.38816208444624,0
4747,Student_89415,4374423304,911146,Parent_28890,8803957632,22,2,7.179899523649916,C,1,0,6,0.12,LOW,0,0,0,1,0,14.23073263152902,0
9652,Student_44600,8974089272,975952,Parent_15167,2464670475,21,4,6.255233125830817,B,1,2,16,2.25,LOW,0,0,0,0,0,14.8633953578912,0
1976,Student_42813,7556675342,890944,Parent_32666,9613121171,22,4,6.770130413537408,D,1,1,14,0.28,LOW,0,0,1,0,0,32.45587939157022,0
5332,Student_22002,1346640188,159949,Parent_25700,8660434511,23,4,8.34914260593219,C,0,2,16,2.87,LOW,0,0,0,0,0,4.498903754680312,0
8714,Student_88467,1723446681,382488,Parent_79778,6051236432,21,2,7.795232575040603,D,0,1,1,2.62,LOW,0,0,1,0,1,18.12345894065234,0
6546,Student_84921,1519522104,471024,Parent_25831,3937228242,21,2,9.334202035856274,C,0,1,6,4.2,LOW,0,0,0,0,0,13.07544178537999,0
8641,Student_94101,1281753137,131568,Parent_20846,7032365429,22,1,7.905803383535751,C,1,1,22,1.76,LOW,0,0,1,0,0,34.78273122556384,1
1671,Student_43545,2579296003,309486,Parent_25120,8145684654,18,4,6.524453472092933,D,0,0,11,7.4,LOW,0,0,1,0,1,23.81920427640814,0
7129,Student_60906,2458831253,601935,Parent_14482,2099602582,20,1,7.070954052133754,B,0,0,23,2.75,LOW,0,1,1,1,0,42.24109441523443,1
